id,pid,shortname,name,level,pinyin,code,zip_code,first,lng,lat
2123,1964,中山,中山市,2,zhongshan,760,528403,Z,113.382391,22.521113
2146,1964,潮州,潮州市,2,chaozhou,768,521000,C,116.632301,23.661701
2150,1964,揭阳,揭阳市,2,jieyang,633,522000,J,116.355733,23.543778
2156,1964,云浮,云浮市,2,yunfu,766,527300,Y,112.044439,22.929801
2163,2162,南宁,南宁市,2,nanning,771,530028,N,108.320004,22.82402
2177,2162,柳州,柳州市,2,liuzhou,772,545001,L,109.411703,24.314617
2189,2162,桂林,桂林市,2,guilin,773,541100,G,110.299121,25.274215
2207,2162,梧州,梧州市,2,wuzhou,774,543002,W,111.316229,23.472309
2215,2162,北海,北海市,2,beihai,779,536000,B,109.119254,21.473343
2220,2162,防城港,防城港市,2,fangchenggang,770,538001,F,108.345478,21.614631
2225,2162,钦州,钦州市,2,qinzhou,777,535099,Q,108.624175,21.967127
2230,2162,贵港,贵港市,2,guigang,775,537100,G,109.602146,23.0936
2236,2162,玉林,玉林市,2,yulin,775,537000,Y,110.154393,22.63136
2245,2162,百色,百色市,2,baise,776,533000,B,106.616285,23.897742
2258,2162,贺州,贺州市,2,hezhou,774,542800,H,111.552056,24.414141
2264,2162,河池,河池市,2,hechi,778,547000,H,108.062105,24.695899
2276,2162,来宾,来宾市,2,laibin,772,546100,L,109.229772,23.733766
2283,2162,崇左,崇左市,2,chongzuo,771,532299,C,107.353926,22.404108
2292,2291,海口,海口市,2,haikou,898,570000,H,110.33119,20.031971
2297,2291,三亚,三亚市,2,sanya,898,572000,S,109.508268,18.247872
2302,2291,三沙,三沙市,2,sansha,898,573199,S,112.34882,16.831039
2306,2291, ,直辖县级,2,,,,Z,109.503479,18.739906
2324,2323,重庆,重庆市,2,chongqing,23,400000,Z,106.504962,29.533155
2363,2323,两江新区,两江新区,2,liangjiangxinqu,23,400000,L,106.463344,29.729153
2368,2367,成都,成都市,2,chengdu,28,610015,C,104.065735,30.659462
2388,2367,自贡,自贡市,2,zigong,813,643000,Z,104.773447,29.352765
2395,2367,攀枝花,攀枝花市,2,panzhihua,812,617000,P,101.716007,26.580446
2401,2367,泸州,泸州市,2,luzhou,830,646000,,105.443348,28.889138
